Source,Pre,Pro,Post
"prose,Tertullianus, Quintus Septimius Florens","uxorem, non ipse mihi ero uxor. </s><s> sic etiam ut pater sim filium habeo, non ipse mihi ero filius: et ut filius sim patrem","habeo",", non ipse mihi ero pater. </s><s> ero enim me faciunt si habuero tunc ero, pater si filium habeam, filius ero si patrem. </s><s> porro si"
"prose,Tertullianus, Quintus Septimius Florens","enim me faciunt si habuero tunc ero, pater si filium habeam, filius ero si patrem. </s><s> porro si ipse ero quid eorum, iam non","habeo","quod ipse ero, nec patrem quia ipse ero pater, nec filium quia ipse ero filius. </s><s> in quantum autem alterum ex his habere me"
"prose,Tertullianus, Quintus Septimius Florens","autem alterum ex his habere me oportet, alterum esse, in tantum, si utrumque fuero, alterum non ero dum alterum non","habeo",". </s><s> si enim ipse ero filius qui et pater, iam non habeo filium sed ipse sum filius. </s><s> non habendo autem filium dum ipse sum"
"prose,Tertullianus, Quintus Septimius Florens","esse, in tantum, si utrumque fuero, alterum non ero dum alterum non habeo. </s><s> si enim ipse ero filius qui et pater, iam non","habeo","filium sed ipse sum filius. </s><s> non habendo autem filium dum ipse sum filius, quomodo pater ero? </s><s> habere enim filium debeo ut"
"prose,Tertullianus, Quintus Septimius Florens","dum ipse sum filius, quomodo pater ero? </s><s> habere enim filium debeo ut pater sim: non sum ergo filius, quia patrem non","habeo","qui facit filium. </s><s> aeque si ipse sum pater qui et filius, iam non habeo patrem sed ipse sum pater. </s><s> non habendo autem patrem"
"prose,Tertullianus, Quintus Septimius Florens","ut pater sim: non sum ergo filius, quia patrem non habeo qui facit filium. </s><s> aeque si ipse sum pater qui et filius, iam non","habeo","patrem sed ipse sum pater. </s><s> non habendo autem patrem dum ipse sum pater, quomodo filius ero? </s><s> habere enim patrem debeo ut"
"prose,Tertullianus, Quintus Septimius Florens","dum ipse sum pater, quomodo filius ero? </s><s> habere enim patrem debeo ut filius sim: non ergo ero pater, quia filium non","habeo","qui facit patrem. </s><s> hoc erit totum ingenium diaboli, alterum ex altero excludere dum utrumque in unum sub monarchiae"
"prose,Tertullianus, Quintus Septimius Florens","quia filius hominis est- per carnera scilicet, sicut et filius dei per spiritum eius. </s><s> adhuc adicit, Ego autem","habeo","maius quam Ioannis testimonium; cum tingeret opera enim quae pater mihi dedit consummare, illa ipsa de me testimonium"
"prose,Tertullianus, Quintus Septimius Florens","dicti occasionem exivit autem a patre ut radius ex sole, ut rivus ex fonte, ut frutex ex semine):; et;, Ego daemonium non","habeo",", sed honoro patrem meum: et, Si ego me ipse glorificem, nihil est gloria mea; est qui me glorificet pater, quem vos"
"prose,Augustinus, Aurelius","; nam et histriones totas in theatris fabulas sine verbis saltando plerumque aperiunt et exponunt. </s><s> Adeodatus: Nihil","habeo",", quod contradicam, nisi quod illud; ex; non modo ego, sed ne ipse quidem saltator histrio tibi sine verbis, qiud"
"prose,Augustinus, Aurelius","audibilia; cur enim non et hoc nomen admittas, si admisimus significabilia? </s><s> Augustinus: Prorsus admitto, et gratum","habeo",". </s><s> Sed rursus quaero, quattuor haec signa nullone alio signo audibili significari queant, ut visibilia recordatus es. </s>"
"prose,Augustinus, Aurelius","cum se ipse imperitum in sermone fateatur? </s><s> Quo tandem modo istum refellendum arbitraris? </s><s> Adeodatus: Nihil","habeo",", quod contradicam, et te oro, ut aliquem de illis reperias, quibus verborum notitia summa conceditur, cuius"
"prose,Augustinus, Aurelius","sumus in talibus rebus. </s><s> Deinde si qua cognitio cui cognitioni praeferenda sit, non hic facile est explicare. </s><s> Satis","habeo",", quod effectum est cognitionem rerum, quae significantur, etsi non cognitione signorum ipsis, tamen signis esse"
"prose,Augustinus, Aurelius","; quae tamen cum etiam ipsa signum sit, nondum prorsus extat, quod sine signis doceri posse videatur. </s><s> Adeodatus: Nihil","habeo",", cur non assentiar. </s><s> Augustinus: Confectum est igitur et nihil sine signis doceri et cognitionem ipsam signis, quibus"
"prose,Augustinus, Aurelius","ardentius diligam, quanto ero in discendo provectior. </s><s> Verumtamen huic orationi tuae, qua perpetua usus es, ob hoc","habeo","maxime gratiam, quod omnia, quae contradicere paratus eram, praeoccupavit atque dissolvit, nihilque omnino abs te"
"prose,Hieronymus","auferas, tu videris de iudicio tuo. </s><s> Sin autem sub nomine presbyteri tollis mihi, propter quod saeculum dereliqui: ego","habeo","quod semper habui: nullum dispendium in ordinatione passus es. </s><s> Ut non scinderent, inquit, eam, neque proprium sibi"
"prose,Thomas Edessenus","infirmum posse in hoc tractatu omnia quae sunt magistri nostri sic tradere prout ipse ea dixit. </s><s> Imo hanc solam fiduciam","habeo","in meis sermonibus- et hoc ab intima procedit persuasione- quod omnia mea ita relate ad magistri nostri dicta se habent"
"prose,Hieronymus","scuto fidei. </s><s> et, ne multa, inpugnabit satanas, sed tutabitur Christus. </s><s> gratias tibi, domine Iesu, quod in die tuo","habeo",", qui pro me te possit rogare. </s><s> scis ipse-- tibi enim patent pectora singulorum, qui cordis arcana rimaris, qui tantae"
"prose,Hieronymus",", ut ego primus coeperim velle te colere. </s><s> memento, quaeso, istum bellatorem tuum mecum quondam fuisse tironem. </s><s>","habeo","promissum maiestatis tuae:; qui docuerit et non fecerit, minimus vocabitur in regno caelorum;; qui autem fecerit et"
"prose,Hieronymus","<s> in illo conspicies expressa sanctitatis insignia; ego cinis et vilissimi pars luti et iam favilla, dum vegetor, satis","habeo","si splendorem morum eius inbecillitas oculorum meorum ferre sustineat. </s><s> ille modo lavit, mundus est et tamquam nix"
"prose,Hieronymus","bibliothecae codicibus abundamus, impera vicissim: quodcumque vis, mittam. </s><s> nec putes mihi grave esse, si iubeas:","habeo","alumnos, qui antiquariae arti serviant. </s><s> neque vero beneficium pro eo, quod postulo, polliceor. </s><s> Heliodorus frater"
"prose,Valerius Maximus","centesimum et septimum ageret annum, interrogatus quapropter tam diu uellet in uita remanere,'' quia nihil'' inquit''","habeo",", quod senectutem meam accusem''. </s><s> quid isto tractu aetatis aut longius aut beatius? </s><s> iam alterum saeculum ingressus"
"prose,Cicero, Marcus Tullius","scribat existimo. </s><s> '''' Minime vero'' inquit ille;'' intemperantis enim arbitror esse scribere quod occultari velit; sed","habeo","magnum opus in manihus, quae iam pridem; ad hunc enim ipsum''( me autem dicebat)'' quaedam institui, quae et sunt magna"
"prose,Quintilianus, Marcus Fabius","consilii novercae parcere, ut substituat ream, et gladium relinquere, quo ipse deprehendatur. </s><s> Saepius uti necesse","habeo","argumento caecitatis, et hoc etiam loco, quo de illo vulnere disputandum est. </s><s> ; si; mehercule percussor intrasset,"
"prose,Quintilianus, Marcus Fabius","; patri praestitit caecitatem, qui amisit oculos, dum repetit quam reliquerat matrem. </s><s> Non expectetis certum","habeo",", iudices, ut excusem, quod pater induxit caeco novercam; factum est eo tempore, quo constabat patrem filio senem"
"prose,Quintilianus, Marcus Fabius","credo facturum. </s><s> plus quam responsum, quam sacrae artis triste praesagium est, quod mihi sic minatur animus meus. </s><s> non","habeo","infelix in cogitationibus, unde non timeam, et facinus, quod sibi pro me pietas patris, quod singularis innocentia;"
"prose,Quintilianus, Marcus Fabius",", P. C., cuius artis, cuius fuisse dicatur auctoritatis, quem putavit adeundum, qui sic timebat? </s><s> homo qui, quod certum","habeo",", plurimis meruerat experimentis, ut ad illum velut ad oracula deorum plenumque sacro spiritu pectus hominum"
"prose,Quintilianus, Marcus Fabius","meae testimonium reddiderit ipsa crudelitas: condicio non ponitur nisi duos redempturo. </s><s> Expectatis, certum","habeo",", iudices, ut in tristissimae necessitatis positus abrupto ad aegrum continuo properaverim. </s><s> quis non putet audita"
"prose,Quintilianus, Marcus Fabius","illius vita praestaret, ut videretur non periculi miseratione sed caritate praelatus! </s><s> me infelicem, quod bonam","habeo","causam! </s><s> explicuit iustitiam comparationis, qui decessit etiam redemptus, et in perituro filio nihil aliud electum"
"prose,Quintilianus, Marcus Fabius","malorum carinam et obrutam perennibus tenebris feralis loci cruentam caecitatem? </s><s> ista vero, si quid pudoris","habeo",", tacenda sunt. </s><s> alioquin quis mihi ignoscet, quod vicarium accepi? </s><s> etiam scripsisse paenitet. </s><s> o litterae fletibus"
"prose,Quintilianus, Marcus Fabius","pater filio. </s><s> Dii immortales, caeli, maris, inferorum praesides, uni mihi adhuc omnes male experti, vos tamen solos","habeo","testes, quam invitus redemptus sim; miserum me: perit qui sciebat! </s><s> nam ut primum pervenit iuvenis ad piratas adferens"
"prose,Quintilianus, Marcus Fabius",". </s><s> tu vende saltem, quod sub Verre crudelissimum fuit. </s><s> certe ego filium redimam, nec mihi pretium diu quaerendum est:","habeo","manus. </s><s> Nihil moveris nunc, et debilitatem tuam iactas? </s><s> singulare feminis exemplum ostendi narrarique desideras:"
"prose,Quintilianus, Marcus Fabius","proclamationis amisi. </s><s> non est tamen, quod supervacua putetis esse tormenta, tamquam dixerim, quicquid sciebam;","habeo","adhuc ex illo multa referre secreto, quae argumenta faciet dolor. </s><s> non refert, an me vidisse dixerim; tormentis hoc"
"prose,Quintilianus, Marcus Fabius","fuisse captivi? </s><s> '' si dives essem,'' inquit,'' pecuniam pro te attulissem. </s><s> quod unum pauperibus praesidium est, manus","habeo",". </s><s> has piratis daturus fui, has pro te in pugnam vicarias dabo. </s><s> '' Ignosce, pater, quod nimia contentione adfectus paene"
"prose,Quintilianus, Marcus Fabius","mite pectus et mollis affectus ad omnem calamitatium conspectum tremit. </s><s> noli me aestimare mea fortuna, pater, non","habeo","gladiatoris animum. </s><s> utinam mihi quidem causa permitteret sic gloriari: iuvenis conceptus splendidis parentibus"
"prose,Quintilianus, Marcus Fabius","leve est. </s><s> hoc si scisses, pater, affirmo, promitto: cuius pietatis es, nemo te antecessisset. </s><s> illa, certum","habeo",", expectas, ut dicam: morabar inter sacrilegos, incendiarios et, quae gladiatoribus una laus est, homicidas,"
"prose,Quintilianus, Marcus Fabius","egisset. </s><s> subinde dicebam: hunc ego extuli, hunc rogo imposui? </s><s> ex hoc ego cineres et ossa collegi? </s><s> si talis est, quid","habeo",", quod lugeam? </s><s> perisse filium meum hoc uno intellegebam, quod illum non poteram et patri ostendere. </s><s> Confitebor,"
"prose,Quintilianus, Marcus Fabius","victis irascebar oculis et erubescebam misera, si quies fuisset. </s><s> ecce iterum iuvenis, ecce iam cotidie venit! </s><s> Quid","habeo",", quod... interpreter? </s><s> verum est utique quod semper est. </s><s> novissime, non tamquam umbra veniebat sed assidebat, sed"
"prose,Quintilianus, Marcus Fabius",". </s><s> quo nunc tantum frumenti, quo classem commeatu gravem? </s><s> multum hercule negotiatione tua actum est: frumentum","habeo",", populum non habeo. </s><s> nusquam prodest, nusquam opus est: iam licet vendas. </s><s> Dum tu salutis publicae nundinator proximum"
"prose,Quintilianus, Marcus Fabius","frumenti, quo classem commeatu gravem? </s><s> multum hercule negotiatione tua actum est: frumentum habeo, populum non","habeo",". </s><s> nusquam prodest, nusquam opus est: iam licet vendas. </s><s> Dum tu salutis publicae nundinator proximum quemque emptorem"
"prose,Quintilianus, Marcus Fabius","nunc, iudices, ego solus queror, ad me magis pertinent, aliquid proprie passus sum? </s><s> non communem dolorem accusator","habeo","cum iudice? </s><s> quisquam in hac vindicta alteri cedit? </s><s> non publica inopia, non totius populi una mendicitas fuit? </s><s> -- nisi,"
"prose,Quintilianus, Marcus Fabius","aliquid; habetis tamen, si vultis, unum et pro omnibus nocentem. </s><s> Rei publicae laesae accuso. </s><s> mirari vos certum","habeo",", cum civitas tota consumpta sit, cum populus in se tabuerit, hanc verbi segnitiam, quo perstricta tantummodo patria"
"prose,Quintilianus, Marcus Fabius","et de contrariis repugnantibusque seminibus molem perpetuae societatis animavit, fugatus, eiectus[ que]. </s><s> non","habeo","infelix adfectum, quo quandoque possim ducere uxorem, amare liberos, appetere amicitias, sperare convictus. </s>"
"prose,Quintilianus, Marcus Fabius","a legibus, nec ulla iura tam tristia sunt, ut ea in adversis patiantur homines. </s><s> ego, cum me necessitas rapit, sic","habeo","queri quasi relinquar. </s><s> excusatae sunt parentibus liberorum calamitates, et si quem lex ista deprehenderit in"
"prose,Quintilianus, Marcus Fabius",". </s><s> ego osculor illas expellentis manus, ego abicientis genua teneo, et ad patrem, qui me tam notabiliter odit, non","habeo",", cur velim redire, si non amo[ r]. </s><s> Praevaleret nominis tui fortassis auctoritas, si contentio nostra coepisset a"
"prose,Quintilianus, Marcus Fabius","querelarum tumultus oppressit. </s><s> quid post ista novi, pater, obici potest? </s><s> inter leges, inter iura consenui, non","habeo","in moribus meis, quod non melius iudices sciant. </s><s> scilicet capit natura rerum, ut futurus parricida non praemiserit"
"prose,Quintilianus, Marcus Fabius","consumptus est. </s><s> quicquid erumpere posset in proclamationem, parricidio peractum est, in orbitate conticuit. </s><s> non","habeo","adfectum, nisi quo cuncta tantum patiar, audiam, feram. </s><s> utrumque de filio fieri non potest, ut et occiderim et fatear,"
"prose,Quintilianus, Marcus Fabius",", si subitum cinxisset incendium, extulissem relicta meorum parte membrorum, eripui malignitati, abstuli famae. </s><s>","habeo",", quod inputem tibi, natura, pietas: rem difficillimam feci, quod non me potius occidi. </s><s> Malae tractationis accusat. </s>"
"prose,Macarius Magnus: Sanctus",". </s><s> Interrogatus est senex: Quid est, vivere hominem tanquam hospitem et peregrinum? </s><s> Dic, inquit, tibi; Tace, et non","habeo","hic negotium. </s><s> Hc itera et fac in omni loco et operatione; tunc eris vere in statu adven et peregrini. </s><s> Dixit senex: Vita"
"prose,Macarius Magnus: Sanctus","immites, nec ullus sustinuit me. </s><s> Ad eum senex: Nullus ergo illic tibi amicus? </s><s> Ad senem Satanas: Ne unum ibi amicum","habeo",", qui vel ipse mihi obtemperat; cumque me conspicit, instar aur vertitur. </s><s> Tum senex: Quomodo vocatur frater ille? </s>"
"prose,Macarius Magnus: Sanctus",", dicentes: Illa, veni nobiscum ad balneum: respondit autem alius dmon sub ipso tanquam e mortuis, sic: Peregrinum","habeo","super me, nec possum venire. </s><s> At senex territus non est, sed audacter Verabat corpus: Surge, inquiens, vade in tenebras"
"prose,Macarius Magnus: Sanctus","prdium illius, ubi fluvius salit? </s><s> Aiunt; Scimus. </s><s> Ego quoque scio, inquit senex. </s><s> Quando igitur placet, vestri opus non","habeo",", sed mihi apporto. </s><s> Aiebant de Abbate Macario, quod si ad eum accederet frater, cum timore, tanquam ad sanctum et magnum"
"prose,Tacitus, Publius (Gaius) Cornelius","iam meum munus explevi, et quod mihi in consuetudine est, satis multos offendi, quos, si forte haec audierint, certum","habeo","dicturos me, dum iuris et philosophiae scientiam tamquam oratori necessariam laudo, ineptiis meis plausisse. </s><s> ; Et"
"prose,Tacitus, Publius (Gaius) Cornelius",", et festinatio atque aviditas praepediebant, dum quae accipi poterant rapiuntur. </s><s> Celeberrimos auctores","habeo","tantam victoribus adversus fas nefasque inreverentiam fuisse ut gregarius eques occisum a se proxima acie fratrem"
"prose,Tacitus, Publius (Gaius) Cornelius","videt. </s><s> incensus ira; non Flaccum; inquit,; non Voculam deseritis: nulla hic proditio; neque aliud excusandum","habeo","quam quod vos Gallici foederis oblitos redisse in memoriam Romani sacramenti temere credidi. </s><s> adnumerabor Numisiis"
