Source,Pre,Pro,Post
"prose,Tertullianus, Quintus Septimius Florens",", qui non amicorum solummodo matrimonia usurpant, sed et sua amicis patientissime subministrant---- ex illa,","credo",", maiorum et sapientissimorum disciplina, Graeci Socratis et Romani Catonis, qui uxores suas amicis"
"prose,Tertullianus, Quintus Septimius Florens",". </s><s> ; Idem et cum aliquid de veritate sapiebat deos negans, Aesculapio tamen gallinaceum prosecari iam in fine iubebat,","credo",", ob honorem patris eius, quia Socratem Apollo sapientissimum omnium cecinit. </s><s> O Apollinem inconsideratum! </s>"
"prose,Tertullianus, Quintus Septimius Florens","utique fies quod fuisti aliquando, quia aeque non difficile factus es, quod numquam fuisti aliquando. </s><s> Dubitabitur,","credo",", de dei viribus, qui tantum corpus hoc mundi de eo, quod non fuerat, non minus quam de morte vacationis et inanitatis"
"prose,Cassiodorus, Flavius Magnus Aurelius","praeparat mentem ut suum suscipere mereatur auctorem, fidei templum quae se criminibus non concessit hospitio. </s><s>","Credo","divina miseratione provisum ut corpus subderet animae, animam sibi, totumque salutariter ad Deum respiceret"
"prose,Cicero, Marcus Tullius","non legantur? </s><s> Quamquam, si plane sic verterem Platonem aut Aristotelem, ut verterunt nostri poetae fabulas, male,","credo",", mererer de meis civibus, si ad eorum cognitionem divina illa ingenia transferrem. </s><s> sed id neque feci adhuc nec mihi"
"prose,Cicero, Marcus Tullius","scribere? </s><s> quamquam a te ipso id quidem facio provocatus gratissimo mihi libro, quem ad me de virtute misisti. </s><s> Sed ex eo","credo","quibusdam usu venire; ut abhorreant a Latinis, quod inciderint in inculta quaedam et horrida, de malis Graecis Latine"
"prose,Cicero, Marcus Tullius",", quem ad modum affecta nunc est, desiderat? </s><s> ''-- Nihil sane. </s><s> --'' At, si voluptas esset bonum, desideraret. </s><s> ''-- Ita","credo",". </s><s> --'' Non est igitur voluptas bonum. </s><s> '' Hoc ne statuam quidem dicturam pater aiebat, si loqui posset. </s><s> conclusum est enim"
"prose,Cicero, Marcus Tullius","esse in natura rerum tria? </s><s> unum, cum in voluptate sumus, alterum, cum in dolore, tertium hoc, in quo nunc equidem sum,","credo","item vos, nec in dolore nec in voluptate; ut in voluptate sit, qui epuletur, in dolore, qui torqueatur. </s><s> tu autem inter"
"prose,Cicero, Marcus Tullius","aut retinere virtutem. </s><s> nam nec vir bonus ac iustus haberi debet qui, ne malum habeat, abstinet se ab iniuria. </s><s> nosti,","credo",", illud:'' Nemo pius est, qui pietatem-''; cave putes quicquam esse verius. </s><s> nec enim, dum metuit, iustus est, et certe, si"
"prose,Cicero, Marcus Tullius",", ad quos ista referam, et, quamquam aliquid ipse poteram, tamen invenire malo paratiores. </s><s> Familiares nostros,","credo",", Sironem dicis et Philodemum, cum optimos viros, tum homines doctissimos. </s><s> Recte, inquit, intellegis. </s><s> Age sane,"
"prose,Cicero, Marcus Tullius","videremus, surrexit statim. </s><s> deinde prima illa, quae in congressu solemus: Quid tu, inquit, huc? </s><s> a villa enim,","credo",", et: Si ibi te esse scissem, ad te ipse venissem. </s><s> Heri, inquam, ludis commissis ex urbe profectus veni ad vesperum. </s>"
"prose,Cicero, Marcus Tullius",". </s><s> Videamus nunc, quam sint praeclare illa his, quae iam posui, consequentia. </s><s> cum enim hoc sit extremum- sentis enim,","credo",", me iam diu, quod t; low Graeci dicant, id dicere tum extremum, tum ultimum, tum summum; licebit etiam finem pro extremo"
"prose,Cicero, Marcus Tullius","<s> Fatebuntur Stoici haec omnia dicta esse praeclare, neque eam causam Zenoni desciscendi fuisse. </s><s> Alia quaedam dicent,","credo",", magna antiquorum esse peccata, quae ille veri investigandi cupidus nullo modo ferre potuerit. </s><s> Quid enim perversius"
"prose,Cicero, Marcus Tullius","enim, ut vos quoque soletis, fingere aliquid docendi causa si igitur illa cultura vitium in vite insit ipsa, cetera,","credo",", velit, quae ad colendam vitem attinebunt, sicut antea, se autem omnibus vitis partibus praeferat statuatque nihil"
"prose,Cicero, Marcus Tullius","quam bonum''. </s><s> - Nihil ad rem! </s><s> -'' Ne sit sane; at certe gravius. </s><s> nam bonum ex quo appellatum sit, nescio, praepositum ex eo","credo",", quod praeponatur aliis. </s><s> id mihi magnum videtur. </s><s> '' Itaque dicebat plus tribui divitiis a Zenone, qui eas in"
"prose,Cicero, Marcus Tullius",", malum illud non esse, quia turpe non esset, et esse ferendum viro. </s><s> Hic si Peripateticus fuisset, permansisset,","credo",", in sententia, qui dolorem malum dicunt esse, de asperitate autem eius fortiter ferenda praecipiunt eadem, quae"
"prose,Tertullianus, Quintus Septimius Florens","temptationibus munimenta praestruimus. </s><s> Vigilate et orate, inquit, ne incidatis in temptationem. </s><s> et ideo","credo","temptati sunt quoniam obdormierunt, ut adprehensum dominum destituerint et qui cum eo perstiterit et gladio sit usus"
"prose,Cicero, Marcus Tullius",", iuuabit, in uiam deducet. </s><s> Is uero qui nihil alterius causa faciet et metietur suis commodis omnia, uidetis,","credo",", quid sit acturus! </s><s> Quodsi negabit se illi uitam erepturum et aurum ablaturum, numquam ob eam causam negabit quod id"
"prose,Cicero, Marcus Tullius",", et si omnes Athenienses delectarentur tyrannicis legibus, num idcirco eae leges iustae haberentur? </s><s> Nihilo","credo","magis illa quam interrex noster tulit, ut dictator quem uellet ciuium; nominatim; aut indicta causa inpune posset"
"prose,Cicero, Marcus Tullius","philosophorum omnium, qui princeps de re publica conscripsit idemque separatim de legibus; eius;, id; em; mihi","credo","esse faciundum, ut priusquam ipsam legem recitem, de eius legis laude dicam. </s><s> Quod idem et Zaleucum et Charondam"
"prose,Cicero, Marcus Tullius","maiores fuisse duplex, ut ad rei publicae tempus non numquam, ad agendi consilium saepissime pertineret. </s><s> Atticus:","Credo","hercle ita esse, istique rationi potissimum adsentior. </s><s> Sed redde cetera. </s><s> XIV Marcus: Reddam vero, et id si potero"
"prose,Cicero, Marcus Tullius","sacra nocturna tollimus? </s><s> Non enim populo Romano sed omnibus bonis firmisque populis leges damus. </s><s> Atticus: Excipis","credo","illa quibus ipsi initiati sumus. </s><s> Marcus: Ego vero excipiam. </s><s> Nam mihi cum multa eximia divinaque videntur Athenae tuae"
"prose,Cicero, Marcus Tullius","perpetuis et de Manium iure restat. </s><s> Marcus: O miram memoriam Pomponi tuam! </s><s> At mihi ista exciderant. </s><s> Atticus: Ita","credo",". </s><s> Sed tamen hoc magis eas res et memini et specto, quod et ad pontificium ius et ad civile pertinent. </s><s> Marcus: Vero, et a"
"prose,Cicero, Marcus Tullius","de iure parietum aut aquarum aut luminum; ni; si eo quod cum religione coniunctum est? </s><s> Id autem quantulum est! </s><s> De sacris","credo",", de votis, de feriis et de sepulcris, et si quid eius modi est. </s><s> Cur igitur haec tanta facimus, cum cetera perparva sint,"
"prose,Cicero, Marcus Tullius","; adligata sacris. </s><s> ;[ Plutarch. </s><s> quaest. </s><s> Rom. </s><s> ]:..., doctum hominem sane, cuius fuit Accius perfamiliaris; sed mensem","credo","extremum anni ut veteres Februarium sic hic Decembrem sequebatur. </s><s> Hostia autem maxima parentare pietatis esse"
"prose,Cicero, Marcus Tullius","'', indicat non qui uratur sepelin, sed qui humetur. </s><s> Atticus: Quid quod post XII in urbe sepulti sunt clari viri? </s><s> Marcus:","Credo","Tite fuisse aut eos quibus hoc ante hanc legem virtutis causa tributum est, ut Poplicolae, ut Tuberto, quod eorum"
"prose,Cicero, Marcus Tullius","modum. </s><s> Marcus: Recte requiris. </s><s> Quos enim ad sumptus progressa iam ista res sit, in C. Figuli sepulcro vidisse[ te]","credo",". </s><s> Minimam olim istius rei fuisse cupiditatem multa extant exempla maiorum. </s><s> Nostrae quidem legis interpretes, quo"
"prose,Ambrosius Mediolanensis","inde esse sublatas, cum me populus eo ire deposceret, direxisse presbyteros; me tamen noluisse ire, sed dixisse:;","credo","in Christo, quod ipse nobiscum faciet imperator. </s><s> ; si haec tyrannidis videntur, habeo arma, sed in Christi nomine:"
"prose,Arnobius","viros, qui ut esse credantur, conparatio forsitan efficiat pessimorum. </s><s> Quinam isti sunt? </s><s> dicite. </s><s> Philosophi,","credo",", qui se esse solos sapientissimos autumant et vi huius nominis supercilium sustulerunt: nempe illi qui cum suis"
"prose,Minucius Felix, Marcus","Iuppiter homicidio colitur, et quod Saturni filio dignum est, mali et noxii hominis sanguine saginatur. </s><s> Ipsum","credo","docuisse sanguinis foedere coniurare Catilinam, et Bellonam sacrum suum haustu humani cruoris imbuere, et"
"prose,Cicero, Marcus Tullius","referebant. </s><s> Magni autem est ingenii sevocare mentem a sensibus et cogitationem ab consuetudine abducere. </s><s> itaque","credo","equidem etiam alios tot saeculis, sed quod litteris exstet, Pherecydes Syrius primus dixit animos esse hominum"
"prose,Cicero, Marcus Tullius","animo ipso animum videre, et nimirum hanc habet vim praeceptum Apollinis, quo monet ut se quisque noscat. </s><s> non enim","credo","id praecipit, ut membra nostra aut staturam figuramve noscamus; neque nos corpora sumus, nec ego tibi haec dicens"
"prose,Cicero, Marcus Tullius","et celeritate motus omnique pulchritudine virtutis vim divinam mentis adgnoscito. </s><s> In quo igitur loco est? </s><s>","credo","equidem in capite, et cur credam adferre possum. </s><s> sed alias, ubi sit animus; certe quidem in te est. </s><s> quae est ei natura? </s>"
"prose,Cicero, Marcus Tullius","sensum. </s><s> LXIV. </s><s> Sed plena errorum sunt omnia. </s><s> trahit Hectorem ad currum religatum Achilles: lacerari eum et sentire,","credo",", putat. </s><s> ergo hic ulciscitur, ut quidem sibi videtur; at illa sicut acerbissimam rem maeret:'' Vidi, videre quod me"
"prose,Cicero, Marcus Tullius","versus? </s><s> non enim adgnosco. </s><s> Dicam hercle; etenim recte requiris. </s><s> Videsne abundare me otio? </s><s> Quid tum? </s><s> Fuisti saepe,","credo",", cum Athenis esses, in scholis philosophorum. </s><s> Vero, ac libenter quidem. </s><s> Animadvertebas igitur, etsi tam nemo erat"
"prose,Cicero, Marcus Tullius","sit: Qui alteri exitium parat, Eum scire oportet sibi paratam pestem ut participet parem. </s><s> Abducet Patricoles,","credo",", ut collocet in cubili, ut vulnus obliget. </s><s> Siquidem homo esset; sed nihil vidi minus. </s><s> Quaerit enim quid actum sit:"
"prose,Cicero, Marcus Tullius","facilius, quod ea ne in malis quidem ponenda censeo. </s><s> Sed traducis cogitationes meas ad voluptates. </s><s> Quas? </s><s> Corporis,","credo",", aut quae propter corpus vel recordatione vel spe cogitentur. </s><s> Num quid est aliud? </s><s> rectene interpretor sententiam"
"prose,Cicero, Marcus Tullius","Epicurei, viri optimi nam nullum genus est minus malitiosum GREEK_WORD, me studiose dicere contra Epicurum. </s><s> Ita","credo",", de honore aut de dignitate contendimus. </s><s> Mihi summum in animo bonum videtur, illi autem in corpore, mihi in virtute,"
"prose,Cicero, Marcus Tullius","maerens errabat AleisIpse suum cor edens, hominum vestigia vitans''; et Nioba fingitur lapidea propter aeternum,","credo",", in luctu silentium, Hecubam autem putant propter animi acerbitatem quandam et rabiem fingi in canem esse conversam. </s>"
"prose,Cicero, Marcus Tullius","aliquis hoc animo, ut narrat Lucilius:'' Occidam illum equidem et vincam, si id quaeritis'' inquit,'' Verum illud","credo","fore: in os prius accipiam ipse Quamgladium in stomacho furi ac pulmonibus sisto. </s><s> Odi hominem, iratus pugno, nec"
"prose,Cicero, Marcus Tullius","; se eius voluptates non desiderare, quibus numquam satiari ille posset, suas eum consequi nullo modo posse. </s><s> Vides,","credo",", ut Epicurus cupiditatum genera divi serit, non nimis fortasse subtiliter, utiliter tamen: partim esse naturales et"
"prose,Cicero, Marcus Tullius","diutius habebat quam fruebatur. </s><s> '' Cur igitur divitiae desiderentur, aut ubi pauper tas beatos esse non sinit? </s><s> Signis,","credo",", tabulis studes. </s><s> Si quis est qui bis delectetur, nonne melius tenues homines fruuntur quam illi qui is abundant? </s><s> Est"
"prose,Cicero, Marcus Tullius","cognoscimus. </s><s> Contempto igitur honore, contempla etiam pecunia quid relinquitur quod extimescendum sit? </s><s> Exilium,","credo",", quod in maxumis malis ducitur. </s><s> Id si propter alienam et offensam populi voluntatem malum est, quam sit ea contemnenda"
"prose,Martinus Bracarensis","huius provinciae regionibus constituti aut exiguam aut paene nullam rectae eruditionis notitiam contigerunt. </s><s>","Credo","autem vestrae beatitudinis fraternitatem nosse quia, eo tempore quo in his regionibus nefandissima Priscillianae"
"prose,Curtius Rufus, Quintus","; tempora somni artiora quam noctis sunt. </s><s> Iam Thessali equites et Acarnanes Aetolique, invicta bello manus, fundis,","credo",", et hastis igne duratis repellentur! </s><s> Pari robore opus est: in illa terra quae hos genuit auxilia quaerenda sunt;"
"prose,Curtius Rufus, Quintus",". </s><s> Ceterum tantae fortunae proditorem dei ultores celeriter debita poena persecuti sunt. </s><s> Namque unus e consciis eius,","credo",", regis vicem etiam in illa sorte reveritus, interfecti proditoris caput ad Dareum tulit, opportunum solacium"
"prose,Curtius Rufus, Quintus","didicit. </s><s> Coloniae certe eius paene orbe toto diffusae sunt: Carthago in Africa, in Boeotia Thebae, Gades ad Oceanum. </s><s>","Credo","libero commeantes mari saepiusque adeundo ceteris incognitas terras elegisse sedes iuventuti, qua tunc abundabant"
"prose,Curtius Rufus, Quintus","solacium est nosse sortem suam. </s><s> Num, quod maxime suspicor, et loqui timeo, ludibria meorum nuntiaturus es mihi et, ut","credo",", ipsis quoque omni tristiora supplicio? </s><s> ; Ad haec Tyriotes:; Istud quidem procul abest,; inquit;; quantuscumque"
"prose,Curtius Rufus, Quintus","eodem, quo antea fuit, perseveravit. </s><s> Non vox ulla excidit et, non oris color vultusve mutatus est. </s><s> Sedit inmobilis,-","credo",", praecoci gaudio verita inritare fortunam, adeo ut, quid mallet, intuentibus eam fuerit incertum. </s><s> Inter haec"
"prose,Curtius Rufus, Quintus","unius absunt. </s><s> Ac ne totam quidem urbem tectis occupaverunt,- per LXXX stadia habitabatur,- nec omnia continua sunt,","credo",", quia tutius visum est pluribus locis spargi. </s><s> Cetera serunt coluntque, ut, si externa vis ingruat, obsessis alimenta"
"prose,Curtius Rufus, Quintus","adsunt, quos facilius quae dicam percepturos arbitror, si eadem lingua fuero usus qua tu egisti, non ob aliud,","credo",", quam ut oratio tua intellegi posset a pluribus. </s><s> ; Tum rex:; Ecquid videtis, adeo etiam sermonis patrii Philotan"
"prose,Curtius Rufus, Quintus","velle ipsos ad eum mandata perferre. </s><s> Admissi in tabernaculum iussique considere in vultu regis defixerant oculos;","credo",", quis magnitudine corporis animum aestimantibus modicus habitus haudquaquam famae par videbatur. </s><s> Scythis autem"
"prose,Curtius Rufus, Quintus","patrio more panem,- hoc erat apud Macedonas sanctissimum coeuntium pignus,- quem divisum gladio uterque libabat. </s><s>","Credo","eos, qui gentis mores condiderunt, parco et parabili victu ostendere voluisse iungentibus opes, quantulo contenti"
"prose,Curtius Rufus, Quintus",", sua sponte fortuitorum germinum fruges humo nutriente. </s><s> Lauri bacaeque et multa in illis rupibus agrestis est silva. </s><s>","Credo","equidem non divino instinctu, sed lascivia esse provectos, ut passim hederae ac vitium folia decerperent,"
"prose,Curtius Rufus, Quintus","illis animalibus ad venandum cupiditatem ingenerasse naturam memoriae proditum est! </s><s> Equidem plura transcribo quam","credo",": nam nec adfirmare sustineo, de quibus dubito, nec subducere, quae accepi. </s><s> Relicto igitur Sophite in suo regno ad"
"prose,Curtius Rufus, Quintus",". </s><s> Itaque ad spoliandum corpus, qui vulneraverat, alacer gaudio accurrit; quem ut inicere corpori suo manus sensit,","credo",", ultimi dedecoris indignitate commotus linquentem revocavit animum et nudum hostis latus subiecto mucrone hausit. </s>"
"prose,Curtius Rufus, Quintus","spem gratiae cito abrumpere ad bellum civile properantium est. </s><s> Altera legatione an mitigari possint experiamur. </s><s> Et","credo","nondum regis corpore sepulto ad praestanda ei iusta omnis esse coituros. </s><s> Quod ad me attinet, reddere hoc imperium malo"
"prose,Quintilianus, Marcus Fabius",": nec ipse ad extremam usque anxietatem et ineptas cavillationes descendendum atque his ingenia concidi et comminui","credo",". </s><s> Sed nihil ex grammatice nocuerit nisi quod supervacuum est. </s><s> An ideo minor est M. tullius orator quod idem artis huius"
"prose,Quintilianus, Marcus Fabius","breve tempus continui lusus et totius diei discursus, quia pondus illis abest nec se ipsi gravant: sic animi quoque,","credo","quia minore conatu moventur nec suo nisu studiis insistunt sed formandos se tantummodo praestant, non similiter"
"prose,Quintilianus, Marcus Fabius","aetatis, sed quantum in studiis iam effecerit. </s><s> Et ne diutius disseram quando sit rhetori tradendus, sic optime finiri","credo",": cum poterit. </s><s> Sed hoc ipsum ex superiore pendet quaestione. </s><s> Nam si grammatices munus usque ad suasorias prorogatur,"
"prose,Quintilianus, Marcus Fabius","suspicione. </s><s> Haec notanda breviter existimavi. </s><s> Nam ut absit ab ultimis vitiis ipse ac schola ne praecipiendum quidem","credo",". </s><s> Ac si quis est qui flagitia manifesta in eligendo filii praeceptore non vitet, iam hinc sciat cetera quoque, quae ad"
"prose,Quintilianus, Marcus Fabius","illos qui contra disputaverunt non tam id sensisse quod dicerent quam exercere ingenia materiae difficultate","credo","voluisse, sicut Polycraten, cum Busirim laudaret et Clytaemestram: quamquam is, quod his dissimile non esset,"
"prose,Quintilianus, Marcus Fabius","medicinae. </s><s> Circa mensuras et numeros non versabitur? </s><s> Dicamus has geometriae esse partes. </s><s> Equidem omnia fere posse","credo","casu aliquo venire in officium oratoris: quod si non accidet, non erunt ei subiecta. </s><s> Ita sic quoque recte diximus"
"prose,Quintilianus, Marcus Fabius","est. </s><s> Instrumentum voco sine quo formari materia in id quod velimus effici opus non possit. </s><s> Verum hoc ego non artem","credo","egere, sed artificem. </s><s> Neque enim scientia desiderat instrumentum, quae potest esse consummata etiam si nihil faciat"
"prose,Quintilianus, Marcus Fabius","ita ut inventioni iudicium subnecterent, quia primum esset invenire, deinde iudicare. </s><s> Ego porro ne invenisse quidem","credo","eum qui non iudicavit; neque enim contraria communia stulta invenisse dicitur quisquam, sed non vitasse. </s><s> Et Cicero"
"prose,Quintilianus, Marcus Fabius",". </s><s> Quae ne praeterisse viderer, satis habui attingere. </s><s> Ceterum his nec status satis ostendi nec omnis contineri locos","credo",", quod apparebit diligentius legentibus quae de utraque re dicam; erunt enim plura multo quam quae his elementis"
"prose,Quintilianus, Marcus Fabius",", quae velut subiacent his et ad illud quo iudicium continetur, referuntur, saepe in unam cadere plures posse;( etiam","credo","aliquando dubitari quo statu sit utendum cum adversus unam intentionem plura opponuntur, et sicut in colore dicitur"
"prose,Quintilianus, Marcus Fabius","), in iudiciis autem consiliisque secundum condicionem ipsius quae tractabitur rei accommodandam dicendi","credo","rationem. </s><s> Nam et Philippicas Demosthenis isdem quibus habitas in iudiciis orationes video eminere virtutibus, et"
"prose,Quintilianus, Marcus Fabius","Atticorum, et philosophis fere omnibus qui de arte oratoria scriptum aliquid reliquerunt. </s><s> Id sensisse Atticos","credo","quia Athenis adfectus movere etiam per praeconem prohibebatur orator. </s><s> Philosophos minus miror, apud quos vitii loco"
"prose,Quintilianus, Marcus Fabius","parum qui satis perite quae essent probationibus utilia reperirent. </s><s> Quos equidem non contemno, sed hactenus utiles","credo",", ne quid per eos iudici sit ignotum, atque( ut dicam quod sentio) dignos a quibus causam diserti docerentur: qui vero"
"prose,Quintilianus, Marcus Fabius",". </s><s> Adiciunt quidam ethos perpetuum, pathos temporale esse. </s><s> Quod ut accidere frequentius fateor, ita nonnullas","credo","esse materias quae continuum desiderent adfectum. </s><s> Nec tamen minus artis aut usus hi leniores habent, virium atque"
"prose,Quintilianus, Marcus Fabius","? </s><s> Haec dissimulanda mihi non fuerunt, quibus ipse, quantuscumque sum aut fui, pervenisse me ad aliquod nomen ingeni","credo",": frequenter motus sum ut me non lacrimae solum deprenderent, sed paror et veri similis dolor. </s><s> huic diversa virtus quae"
"prose,Quintilianus, Marcus Fabius","iocus qui minus exprobrat quam potest, ut idem dicenti candidato; semper domum tuam colui;, cum posset palam negare,;","credo",";, inquit,; et verum;. </s><s> Interim de se dicere ridiculum est: et, quod in alium si absentem diceretur urbanum non erat,"
"prose,Quintilianus, Marcus Fabius",", ne quid in eloquendo corruptum obscurum sit? </s><s> Referatur oportet ad sensus, qui non docentur. </s><s> Nec multum a iudicio","credo","distare consilium, nisi quod illud ostendentibus se rebus adhibetur, hoc latentibus et aut omnino nondum repertis"
"prose,Quintilianus, Marcus Fabius",". </s><s> Nec tam insolita laus esset prosecuta dicentem si usitata et ceteris similis fuisset oratio. </s><s> Atque ego illos","credo","qui aderant nec sensisse quid facerent nec sponte iudicioque plausisse, sed velut mente captos et quo essent in loco"
"prose,Quintilianus, Marcus Fabius","in eo scripto quod Nero ad senatum misit occisa matre, cum se periclitatum videri vehet:; salvum me esse adhuc nec","credo","nec gaudeo;. </s><s> Melior cum ex contrariis valet:; habeo quem fugiam, quem sequar non habeo;;; quid quod miser, cum loqui"
"prose,Quintilianus, Marcus Fabius","ante hos simplicior adhuc ratio loquendi fuit. </s><s> Ego vero haec lumina orationis velut oculos quosdam esse eloquentiae","credo",". </s><s> Sed neque oculos esse toto corpore velim, ne cetera membra officium suum perdant, et, si necesse sit, veterem illum"
"prose,Quintilianus, Marcus Fabius","confinis vel eadem est qua nunc utimur plurimum. </s><s> Iam enim ad id genus quod et frequentissimum est et exspectari maxime","credo","veniendum est, in quo per quandam suspicionem quod non dicimus accipi volumus, non utique contrarium, ut in eironeiai"
"prose,Quintilianus, Marcus Fabius","infirmiorem esse dicet. </s><s> duo inter se comparativa committimus:; si te, Catilina, comprehendi, si interfici iussero,","credo","erit verendum mihi ne potius hoc omnes boni serius a me quam quisquam crudelius factum esse dicat;. </s><s> sunt et illa non"
"prose,Quintilianus, Marcus Fabius","non tamen eandem esse condicionem sciamus litium ac disputationum, fori et auditorii, praeceptorum et periculorum. </s><s>","Credo","exacturos plerosque, cum tantum esse utilitatis in legendo iudicemus, ut id quoque adiungamus operi, qui sint"
"prose,Quintilianus, Marcus Fabius","Romana dissentiunt. </s><s> Sed et illa ex Latinis conversio multum et ipsa contulerit. </s><s> Ac de carminibus quidem neminem","credo","dubitare, quo solo genere exercitationis dicitur usus esse sulpicius. </s><s> Nam et sublimis spiritus attollere orationem"
"prose,Quintilianus, Marcus Fabius","procul ab ore aut pectore fertur ad nos manus et deinde prona ac paulum prolata laxatur. </s><s> Hoc modo coepisse Demosthenen","credo","in illo pro Ctesiphonte timido summissoque principio, sic formatam Ciceronis manum cum diceret:; si, iudices,"
"prose,Hyginus: Gromaticus","incepto et incrementis] artis ordinem naturalium rerum substituunt et geometricae exercitationi subducunt saepe;","credo",", ut vetustatem reservent speciebus. </s><s> Aliqua quoque cum de agri qualitate aut incurvi aut angularis excurrunt et a"
"prose,Gellius, Aulus","nitoribus splendoribusque auri squaloris inluvies sit contraria. </s><s> Sed de verbo; vexasse; ita responderi posse","credo",":; Vexasse; grave verbum est factumque ab eo videtur, quod est; vehere;, in quo inest vis iam quaedam alieni arbitrii;"
"prose,Gellius, Aulus","ait consuetum, id me arguit, ita plorando, orando, instando atque obiurgando me obtudit, eam uti venderem; nunc","credo","inter suasaequalis et cognatas sermonem serit:; quis vestrarum fuit integra aetatula, quae hoc idem a"
"prose,Gellius, Aulus","ridens iam Favorinus; quid; penus; sit, non ex nostra magis est philosophia quam ex grammatica tua. </s><s> Meministi enim,","credo",", quaeri solitum, quid Vergilius dixerit,; penum struere; vel; longam; vel; longo ordine;; utrumque enim profecto"
"prose,Gellius, Aulus","haec omnia? </s><s> ; Tum Poenus eludens ignaviam inbelliamque militum eius pretiose armatorum:; Satis, plane satis esse","credo","Romanis haec omnia, etiamsi avarissimi sunt. </s><s> ; Nihil prorsum neque tam lepide neque tam acerbe dici potest: rex de"
"prose,Gellius, Aulus","neque; praememordisse; neque; praemomordisse; dicit, sed; praemorsisse;:; nisi fugissem; inquit; medium,","credo",", praemorsisset. </s><s> ; Item Atta in Conciliatrice: ursum se memordisse autumat. </s><s> ; Peposci; quoque, non; poposci;,"
"prose,Gellius, Aulus","facta viva nunc vigent, qui apud gentes solus praestat, eum suus pater cum pallio uno ab amica abduxit. </s><s> His ego versibus","credo","adductum Valerium Antiatem adversus ceteros omnis scriptores de Scipionis moribus sensisse et eam puellam captivam"
"prose,Gellius, Aulus","declinatis, ut non tam poena quam medicina videretur. </s><s> Postea tamen ob pleraque alia delicta idem factitatum esse","credo","per consuetudinem, quasi minus sani viderentur omnes, qui delinquerent. </s><s> Vocabula sunt militaria, quibus instructa"
"prose,Gellius, Aulus",", et apertius, quae fuisse dicturum puto sinuosius atque sollertius, si quis nunc adesset Stoicorum; nosti enim,","credo",", verbum illud vetus et pervolgatum: amathesteron pos eipe kai saphesteron lege. </s><s> ; Atque hinc exorsus de dolore atque"
"prose,Gellius, Aulus","; dixit contra receptum vocabuli genus hoc versu: capitibus nutantis pinos rectosque cupressos. </s><s> Firmior ei,","credo",", et viridior sonus esse vocis visus est; rectos; dicere; cupressos; quam; rectas;. </s><s> Contra vero idem Ennius in annali"
"prose,Gellius, Aulus","est Pacuvianum illud: nam si, quae eventura sunt, provideant, aequiperent Iovi, item Accianum illud:; nil; inquit;","credo","auguribus, qui aures verbis divitantalienas, suas ut auro locupletent domus;. </s><s> Idem Favorinus deterrere volens ac"
"prose,Gellius, Aulus","glorioso; a; littera in; e; mutata per compositi vocabuli morem; dispessis; dicit pro eo, quod est; dispassis;:","credo","ego istoc exemplo tibi esse eundum extra portam, dispessis manibus patibulum cum habebis. </s><s> Milo Crotoniensis,"
"prose,Gellius, Aulus","solus in locis Italiae silvestribus, quercum vidit proxime viam patulis in parte media rimis hiantem. </s><s> Tum experiri,","credo",", etiam tunc volens, an ullae sibi reliquae vires adessent, inmissis in cavernas arboris digitis diducere et"
"prose,Gellius, Aulus","admodum commentationum libros adquisierim, neque scriptum in his inveni nec usquam alioqui Probum scripsisse","credo",". </s><s> ; Petorritum; enim est non ex Graecia dimidiatum, sed totum Transalpibus; nam est vox Gallica. </s><s> Id scriptum est in"
"prose,Gellius, Aulus",", factus ex illo Homeri versu: andra moi ennepe, Mousa, polytropon. </s><s> Illic igitur aetatis et fidei magnae libro","credo",". </s><s> Nam, quod in versu Plautino est:; sectius quam somnia;, nihil in alteras partes argumenti habet. </s><s> Etiamsi veteres"
"prose,Gellius, Aulus","quam somnia;, nihil in alteras partes argumenti habet. </s><s> Etiamsi veteres autem non; inseque;, sed; insece; dixerunt,","credo",", quia erat lenius leviusque, tamen eiusdem sententiae verbum videtur. </s><s> Nam et; sequo; et; sequor; et item; secta; et;"
"prose,Gellius, Aulus","silvam simul omnem, omne pecus flammast, omnia qua video. </s><s> Quinti Catuli versus illi fuerunt: aufugit mi animus;","credo",", ut solet, ad Theotimumdevenit. </s><s> Sic est: perfugium illud habet. </s><s> Quid, si non interdixem, ne illunc"
"prose,Gellius, Aulus","stantes canunt. </s><s> Posuit hoc verbum L. Accius poeta in pragmaticis appellarique; sicinnistas; ait; nebuloso nomine;;","credo","propterea; nebuloso;, quod, sicinnium cur diceretur, obscurum esset. </s><s> Comoedos quispiam et tragoedos et tibicines"
"prose,Gellius, Aulus","consertum, sed magis ferrorem repetunt regnumque petunt, vadunt solida vi. </s><s> Cum hos ego versus Ennianos dixissem,;","credo","; inquit grammaticus; iam tibi. </s><s> Sed tu velim credas mihi Quintum Ennium didicisse hoc non ex poeticae litteris, set ex"
"prose,Celsus, Cornelius Aulus",". </s><s> - Itaque istud luxuriae causa fieri non oportere confiteor: interdum valetudinis causa recte fieri experimentis","credo","cum eo tamen, ne quis, qui valere et senescere volet, hoc cottidianum habeat. </s><s> Qui vomere post cibum volt, si ex facili"
