Source,Pre,Pro,Post
"prose,Iustinianus, Caesar Flavius (Imperator Iustinianus)","vel libertatem vel tutelam scripsisset:; ille vel ille heres mihi esto; vel; illi aut illi do lego; vel; dari","volo",";, vel; illum aut illum liberum; vel; tutorem esse volo; vel; iubeo;, dubitabatur, utrumne inutilis sit huiusmodi"
"prose,Iustinianus, Caesar Flavius (Imperator Iustinianus)","vel ille heres mihi esto; vel; illi aut illi do lego; vel; dari volo;, vel; illum aut illum liberum; vel; tutorem esse","volo","; vel; iubeo;, dubitabatur, utrumne inutilis sit huiusmodi institutio et legatum et fideicommissum et libertas et"
"prose,Iustinianus, Caesar Flavius (Imperator Iustinianus)","relinqui potest. </s><s> gord. </s><s> a. </s><s> paulinae. </s><s> ; a pp. </s><s> xvii k. </s><s> oct. </s><s> pio et pontiano conss. </s><s> ; CJ. </s><s> : Imperator Gordianus Verbum;","volo","; licet desit, tamen quia additum perfectum sensum facit, pro adiecto habendum est. </s><s> gord. </s><s> a. </s><s> firmo. </s><s> ; a pp. </s><s> iii id. </s><s> dec. </s>"
"prose,Iustinianus, Caesar Flavius (Imperator Iustinianus)","atque validum est, sive directis verbis, quale est; iubeo; forte, sive precariis utetur testator, quale est; rogo;;","volo",";; mando;; fideicommitto;, sive iuramentum posuerit, cum et hoc nobis audientibus ventilatum est, testatore quidem"
"prose,Hieronymus","inpedimenta proponens maria undique circumdat et undique pontum, nunc in medio constitutus elemento nec regredi","volo","nec progredi possum. </s><s> superest, ut oratu vestro sancti spiritus aura me provehat et ad portum optati litoris"
"prose,Isidorus Hispalensis Episcopus","impii poena. </s><s> Post resurrectionem, sanctis in carne promissa est caelorum ascensio, dicente ad Patrem Christo:","Volo","ut ubi ego sum, et ipsi sint mecum. </s><s> Si enim membra capitis sumus et unus in se et in nobis est Christus, utique ubi ipse"
"prose,Quintilianus, Marcus Fabius","obnoxiam maiore reverentia proteget? </s><s> Inter felices alius est ordo votorum; caecus filius optat superstitem patrem. </s><s>","Volo","nunc scire, quemadmodum dicat explicitum tam difficile facinus. </s><s> Caecus parricidium cogitavit? </s><s> Cum quo? </s><s> Cuius se"
"prose,Quintilianus, Marcus Fabius","vultum. </s><s> o quam parum est in metu ipsos etiam oculos habere! </s><s> Ita non iste sibi dixit:; occidere quidem patrem","volo",", sed quem sequentur hae manus? </s><s> Nocte solus egrediar, sed quando perveniam? </s><s> ; Putes nos iunctis habitare liminibus? </s>"
"prose,Quintilianus, Marcus Fabius","erubescit, ille est ab innocentia proximus, ille praestat hoc solum, ut sequens fortius feriat. </s><s> Interrogare nunc","volo",", quae iuveni causa fuerit, ut reliquerit gladium. </s><s> Scilicet noluit novercam suam infamari, abstulit sibi omnem"
"prose,Quintilianus, Marcus Fabius",", quod alter tantum pro se cogitat, alter pro parte utraque. </s><s> Tuitus sum adulescentis miserrimi causam. </s><s> Nunc inspicere","volo",", quanto certioribus argumentis noverca teneatur. </s><s> Transeo illum vulgarem et omnibus notum de conparatione"
"prose,Quintilianus, Marcus Fabius","secretum: utere, mulier, homine, qui se commisit oculis tuis, utere membris, quae regis, manibus, quas moves. </s><s>","volo","venenum ipse proferat, ipse porrigat, volo te rursus in facinus hortetur, volo plura promittat: parricidium caeci"
"prose,Quintilianus, Marcus Fabius","se commisit oculis tuis, utere membris, quae regis, manibus, quas moves. </s><s> volo venenum ipse proferat, ipse porrigat,","volo","te rursus in facinus hortetur, volo plura promittat: parricidium caeci deprehendi potest, dum tibi fatetur. </s><s> '' sed,''"
"prose,Quintilianus, Marcus Fabius",", quae regis, manibus, quas moves. </s><s> volo venenum ipse proferat, ipse porrigat, volo te rursus in facinus hortetur,","volo","plura promittat: parricidium caeci deprehendi potest, dum tibi fatetur. </s><s> '' sed,'' inquit,'' inventus est tenens"
"prose,Quintilianus, Marcus Fabius","videtur filium iam perdidisse? </s><s> facillimum est de caeco parricidium credere, cum hucusque erraveris, ut inquireres. </s><s>","volo","scire, iudices, quid fecerit homo senex, qui parricidam filium sciat. </s><s> non culleum parat, non illud porrigit venenum,"
"prose,Quintilianus, Marcus Fabius","qui periturus est. </s><s> Ante omnia igitur a gravitate publica peto, ne pro tota innocentia mea contenti sitis hoc, quod","volo","mori; nec, quia videor contendere cum mathematico, vincere necessitates, expugnare fatum, ideo mihi bene credi"
"prose,Quintilianus, Marcus Fabius","mea potestate; brevi non habebo nec mortem. </s><s> fidem vestram, P. C., ne quid amplius de misera pietate speretis. </s><s> Qui mori","volo",", ne parricidium admittam, non invenio, quemadmodum illud possim non facere victurus. </s><s> nam quod ad patrem pertinet,"
"prose,Quintilianus, Marcus Fabius","! </s><s> '' magnum felicemque iuvenem''; si subito moreretur! </s><s> Adiuvate, dii pariter atque homines, dum perire concupisco, dum","volo","; miseremini, ne hunc ardorem fugientis animae dilatione laxetis. </s><s> proclamo, testor: in novissimo fati stamus"
"prose,Quintilianus, Marcus Fabius","filius, propter quem se videtur occidere. </s><s> Hactenus leges, hactenus merita virtutum; veniamus ad necessitates. </s><s> mori","volo",": ita[ ut] non reddidi causas? </s><s> ita non ex hac destinatione sentitis, quicquid dici potest, quicquid dici non potest? </s>"
"prose,Quintilianus, Marcus Fabius",", quicquid dici potest, quicquid dici non potest? </s><s> viderit, quid nos hucusque protulerit; hinc incipit ratio, quod","volo",". </s><s> fingite unum ex populo turbaque petere ius supremorum; non debet hoc vetari, quotiens habet causas, non potest,"
"prose,Quintilianus, Marcus Fabius","rideri! </s><s> festinato exire de saeculo debeo, dum alacre corpus, dum spiritus viget, dum teneor, dum desideror, et hoc","volo","deberi manibus meis, animo meo. </s><s> favete, dii pariter atque homines: mortem vir fortis inveni. </s><s> est haec communis mihi"
"prose,Quintilianus, Marcus Fabius",": redimi debebat aeger, ego te volebam. </s><s> Ponere vos, iudices, velut in illa necessitatis meae praesentia","volo",". </s><s> ecce infelix ad primum aspectum patris conatus assurgere illas squalentes sordibus manus paululum tamquam"
"prose,Quintilianus, Marcus Fabius","significat, ut non liceat eum sepeliri, postquam proiectus est. </s><s> quare aut mihi quoque permittite sic agere, quomodo","volo",", aut, quod magis vestram religionem decet, indignam sanctissimis auribus verborum captionem ex utraque parte"
"prose,Quintilianus, Marcus Fabius",", unus inimicus est. </s><s> sane possit aliquis hanc doloris[ dis] simulationem mendacio perferre verborum; torqueri","volo","; nihil est tanti, nisi verum. </s><s> videlicet inter ignes ac flagella sufficit mihi, si dixero:'' hic est inimicus, anime,"
"prose,Quintilianus, Marcus Fabius","patris, qui credidit, et de arrogantissimae persuasionis hominibus queri[ de] totius generis humani nomine","volo",". </s><s> quam multas artes, misera mortalium sollicitudo, fecisti! </s><s> fato vivimus, languemus, convalescimus, morimur. </s>"
"prose,Quintilianus, Marcus Fabius","is damnet, qui soleat ignoscere. </s><s> '' cur,'' inquit,'' cum ego inimicum haberem pauperem, tu amicum filium eius habuisti? </s><s> ''","volo",", iudices, omissa omni contentione scilicet sic agere: peccavi, veniam peto; et errare hominis est et ignoscere"
"prose,Quintilianus, Marcus Fabius","damnatos, quo non sequantur. </s><s> tunc est poena, cum periturus trepidat, haeret, cum restringit supremo vincla conatu. </s><s>","volo","perituri prius videre pallorem, audire gemitus, volo circumspiciat, volo queratur. </s><s> fidem vestram, iudices, ne"
"prose,Quintilianus, Marcus Fabius","trepidat, haeret, cum restringit supremo vincla conatu. </s><s> volo perituri prius videre pallorem, audire gemitus,","volo","circumspiciat, volo queratur. </s><s> fidem vestram, iudices, ne nocentibus supplicii sui contingat electio! </s><s> minus"
"prose,Quintilianus, Marcus Fabius",", cum restringit supremo vincla conatu. </s><s> volo perituri prius videre pallorem, audire gemitus, volo circumspiciat,","volo","queratur. </s><s> fidem vestram, iudices, ne nocentibus supplicii sui contingat electio! </s><s> minus iniquum est, ut evadat"
"prose,Quintilianus, Marcus Fabius","concessa, mores iuventutis emendas? </s><s> aequiore animo feras, ut meretrix velit adamari. </s><s> '' Eras,'' inquit,'' et pauper. </s><s> ''","volo",", iudices, sic apud vos paulisper agere, tamquam in hoc me adfectu propinqui amicique castigent. </s><s> non ego alicuius"
"prose,Quintilianus, Marcus Fabius",". </s><s> Finge me; se; positis paulisper meritis, quibus obligatus sum, hoc tantum dicere:'' amicus alligatus est. </s><s> '' ire","volo",", mater, ut redeat, ut consoler, ut dominum regem, ut, si tyrannus exegerit, vicarium corpus opponam. </s><s> quid detines,"
"prose,Quintilianus, Marcus Fabius",", ne relinqueretur. </s><s> Differo interim causam amicitiae; agere paulisper omnium libet. </s><s> et tyrannus mihi credidit;","volo","reverti. </s><s> nulli umquam, mater, plus commisit fides, neminem magis obligaverunt expectationes. </s><s> credidit mihi homo,"
"prose,Quintilianus, Marcus Fabius","condicionis humanae respondeo nihil aliud esse in potestate miserorum, quam ut mori velint. </s><s> ego cum dico'' mori","volo","'', non hoc dico'' moriturus sum''; de animo meo respondeo, non promitto de fato. </s><s> miraris! </s><s> quod, quamvis iam teneam"
"prose,Quintilianus, Marcus Fabius","virus aptatum est, sed me ideo deprehendisti, quia adhuc terebatur. </s><s> multa tamen mihi, pater, ante facienda sunt:","volo","prius convocare servulos, contrahere libertos, complorare, conqueri, mandare, defendi. </s><s> '' bibe. </s><s> '' mihi vero tunc"
"prose,Quintilianus, Marcus Fabius","? </s><s> dicit hoc accusator, dicit hoc victus, dicit secreto, dicit sic, ut possit negare, si bibero. </s><s> '' bibe. </s><s> '' ego quidem","volo",", et hoc cum maxime paro, sed totum hunc animum, senex, tua aviditate mutasti,'' bibe. </s><s> '' quid restat, quam ut recusantis"
"prose,Quintilianus, Marcus Fabius","? </s><s> videtis hominem, quem nullus animi mei status mutat, quem constantia nostra, quem offendit infirmitas. </s><s> vivere","volo","; proturbat, expellit. </s><s> mori conor; interpellat, exagitat. </s><s> iam fortassis aliquid, si nobis hodieque clementia"
"prose,Macarius Magnus: Sanctus",". </s><s> Hc scilicet erat illius perpetua operatio, hebdomadas jejunare. </s><s> Dixit Abbas Moyses Abbati Macario in Sceti:","Volo","cum quiete ac silentio vivere, nec sinunt me fratres. </s><s> Ait illi Abbas Macarius: Video te indolis mollioris esse, nec"
"prose,Tacitus, Publius (Gaius) Cornelius","vidit, transit et contentus est, ut si picturam aliquam vel statuam vidisset. </s><s> Neque hunc meum sermonem sic accipi","volo",", tamquam eos, quibus natura sua oratorium ingenium denegavit, deterream a carminibus, si modo in hac studiorum parte"
"prose,Tacitus, Publius (Gaius) Cornelius","quos utinam nulla parte imitatus esset Calvus vester aut Caelius aut ipse Cicero. </s><s> Agere enim fortius iam et audentius","volo",", si illud ante praedixero, mutari cum temporibus formas quoque et genera dicendi. </s><s> Sic Catoni seni comparatus C."
"prose,Tacitus, Publius (Gaius) Cornelius",", sed non satis expolitus et splendens. </s><s> Ego autem oratorem, sicut locupletem ac lautum patrem familiae, non eo tantum","volo","tecto tegi quod imbrem ac ventum arceat, sed etiam quod visum et oculos delectet; non ea solum instrui supellectile"
"prose,Tacitus, Publius (Gaius) Cornelius","valetudinem medici probant quae animi anxietate contingit; parum est aegrum non esse: fortem et laetum et alacrem","volo",". </s><s> prope abest ab infirmitate, in quo sola sanitas laudatur. </s><s> Vos vero,[ viri] disertissimi, ut potestis, ut facitis,"
